SID,SVOLT,SOV,TORN,SORN,TSN,TEMP,CURRENT
538,48.0,0.0,11,3,3-26-4782,38.687,-6.378423e-08
538,48.0,0.0,11,4,3-26-4782,38.687,-5.981865e-08
538,48.0,0.0,11,5,3-26-4782,38.75,-6.265832e-08
538,48.0,0.0,11,6,3-26-4782,38.75,-6.29194e-08
538,48.0,0.0,11,7,3-26-4782,38.812,-6.493297e-08
538,48.0,0.0,11,8,3-26-4782,38.812,-5.868234e-08
538,48.0,0.0,11,9,3-26-4782,38.812,-6.39514e-08
538,48.0,0.0,11,10,3-26-4782,38.812,-6.287727e-08
538,48.0,0.0,11,11,3-26-4782,38.812,-6.204005e-08
538,48.0,0.0,11,12,3-26-4782,38.875,-6.121047e-08
538,48.0,0.0,11,13,3-26-4782,38.875,-6.065166e-08
538,48.0,0.0,11,14,3-26-4782,38.875,-6.295533e-08
538,48.0,0.0,11,15,3-26-4782,38.875,-5.994504e-08
538,48.0,0.0,11,16,3-26-4782,38.875,-6.003277e-08
538,48.0,0.0,12,1,3-26-4783,37.375,-5.644104e-08
538,48.0,0.0,12,2,3-26-4783,37.375,-5.481433e-08
538,48.0,0.0,12,3,3-26-4783,37.375,-5.519494e-08
538,48.0,0.0,12,4,3-26-4783,37.437,-5.269236e-08
538,48.0,0.0,12,5,3-26-4783,37.437,-5.456841e-08
538,48.0,0.0,12,6,3-26-4783,37.5,-6.019658e-08
538,48.0,0.0,12,7,3-26-4783,37.5,-5.407725e-08
538,48.0,0.0,12,8,3-26-4783,37.5,-5.29528e-08
538,48.0,0.0,12,9,3-26-4783,37.5,-5.631189e-08
538,48.0,0.0,12,10,3-26-4783,37.5,-5.430597e-08
538,48.0,0.0,12,11,3-26-4783,37.5,-5.619577e-08
538,48.0,0.0,12,12,3-26-4783,37.562,-5.481777e-08
538,48.0,0.0,12,13,3-26-4783,37.562,-5.738945e-08
538,48.0,0.0,12,14,3-26-4783,37.562,-5.624005e-08
538,48.0,0.0,12,15,3-26-4783,37.562,-5.738877e-08
538,48.0,0.0,12,16,3-26-4783,37.562,-5.469417e-08
538,48.0,0.0,13,1,3-26-0232,36.312,-4.752595e-08
538,48.0,0.0,13,2,3-26-0232,36.312,-5.299121e-08
538,48.0,0.0,13,3,3-26-0232,36.312,-4.529901e-08
538,48.0,0.0,13,4,3-26-0232,36.375,-4.737196e-08
538,48.0,0.0,13,5,3-26-0232,36.375,-4.971846e-08
538,48.0,0.0,13,6,3-26-0232,36.375,-5.385191e-08
538,48.0,0.0,13,7,3-26-0232,36.375,-5.287732e-08
538,48.0,0.0,13,8,3-26-0232,36.437,-4.9648e-08
538,48.0,0.0,13,9,3-26-0232,36.437,-4.912925e-08
538,48.0,0.0,13,10,3-26-0232,36.437,-5.708116e-08
538,48.0,0.0,13,11,3-26-0232,36.437,-4.887987e-08
538,48.0,0.0,13,12,3-26-0232,36.437,-4.852826e-08
538,48.0,0.0,13,13,3-26-0232,36.437,-5.115452e-08
538,48.0,0.0,13,14,3-26-0232,36.5,-4.890337e-08
538,48.0,0.0,13,15,3-26-0232,36.5,-4.467113e-08
538,48.0,0.0,13,16,3-26-0232,36.5,-4.908987e-08
538,48.0,0.0,14,1,3-26-4785,37.125,-5.632014e-08
538,48.0,0.0,14,2,3-26-4785,37.187,-5.496353e-08
538,48.0,0.0,14,3,3-26-4785,37.125,-5.265098e-08
538,48.0,0.0,14,4,3-26-4785,37.25,-5.241539e-08
538,48.0,0.0,14,5,3-26-4785,37.25,-5.589259e-08
538,48.0,0.0,14,6,3-26-4785,37.25,-5.460921e-08
538,48.0,0.0,14,7,3-26-4785,37.25,-5.674293e-08
538,48.0,0.0,14,8,3-26-4785,37.25,-5.550303e-08
538,48.0,0.0,14,9,3-26-4785,37.25,-5.346671e-08
538,48.0,0.0,14,10,3-26-4785,37.25,-5.036179e-08
538,48.0,0.0,14,11,3-26-4785,37.312,-5.764361e-08
538,48.0,0.0,14,12,3-26-4785,37.312,-5.491103e-08
538,48.0,0.0,14,13,3-26-4785,37.312,-5.120105e-08
538,48.0,0.0,14,14,3-26-4785,37.312,-5.21087e-08
538,48.0,0.0,14,15,3-26-4785,37.312,-5.127361e-08
538,48.0,0.0,14,16,3-26-4785,37.312,-5.095448e-08
538,48.0,0.0,15,1,3-26-4786,37.062,-5.304854e-08
538,48.0,0.0,15,2,3-26-4786,37.062,-5.342432e-08
538,48.0,0.0,15,3,3-26-4786,37.125,-5.582193e-08
538,48.0,0.0,15,4,3-26-4786,37.125,-5.465112e-08
538,48.0,0.0,15,5,3-26-4786,37.187,-5.792594e-08
538,48.0,0.0,15,6,3-26-4786,37.187,-5.614452e-08
538,48.0,0.0,15,7,3-26-4786,37.187,-5.494673e-08
538,48.0,0.0,15,8,3-26-4786,37.187,-5.463454e-08
538,48.0,0.0,15,9,3-26-4786,37.187,-5.039265e-08
538,48.0,0.0,15,10,3-26-4786,37.187,-5.416896e-08
538,48.0,0.0,15,11,3-26-4786,37.187,-5.541091e-08
538,48.0,0.0,15,12,3-26-4786,37.25,-5.461516e-08
538,48.0,0.0,15,13,3-26-4786,37.25,-5.011354e-08
538,48.0,0.0,15,14,3-26-4786,37.25,-5.02324e-08
538,48.0,0.0,15,15,3-26-4786,37.25,-5.206147e-08
538,48.0,0.0,15,16,3-26-4786,37.25,-5.376904e-08
538,48.0,0.0,16,1,0-0-0000,0.0,-1.552258e-12
538,48.0,0.0,16,2,0-0-0000,0.0,-1.752461e-13
538,48.0,0.0,16,3,0-0-0000,0.0,-2.410564e-12
538,48.0,0.0,16,4,0-0-0000,0.0,-6.971008e-12
538,48.0,0.0,16,5,0-0-0000,0.0,3.319661e-13
538,48.0,0.0,16,6,0-0-0000,0.0,-3.381673e-12
538,48.0,0.0,16,7,0-0-0000,0.0,3.873142e-12
538,48.0,0.0,16,8,0-0-0000,0.0,1.185032e-12
538,48.0,0.0,16,9,0-0-0000,0.0,5.561768e-12
538,48.0,0.0,16,10,0-0-0000,0.0,-4.271743e-12
538,48.0,0.0,16,11,0-0-0000,0.0,-1.918207e-12
538,48.0,0.0,16,12,0-0-0000,0.0,1.872066e-12
538,48.0,0.0,16,13,0-0-0000,0.0,1.635504e-12
538,48.0,0.0,16,14,0-0-0000,0.0,5.370377e-13
538,48.0,0.0,16,15,0-0-0000,0.0,1.030995e-12
538,48.0,0.0,16,16,0-0-0000,0.0,-3.081578e-12
538,55.0,7.0,1,1,3-25-0195,36.187,-2.994994e-06
538,55.0,7.0,1,2,3-25-0195,36.187,-3.287505e-06
538,55.0,7.0,1,3,3-25-0195,36.125,-3.035747e-06
538,55.0,7.0,1,4,3-25-0195,36.187,-3.230985e-06
538,55.0,7.0,1,5,3-25-0195,36.187,-3.141142e-06
538,55.0,7.0,1,6,3-25-0195,36.187,-3.524627e-06
538,55.0,7.0,1,7,3-25-0195,36.187,-3.207037e-06
538,55.0,7.0,1,8,3-25-0195,36.187,-3.359646e-06
538,55.0,7.0,1,9,3-25-0195,36.187,-3.359149e-06
538,55.0,7.0,1,10,3-25-0195,36.187,-3.321006e-06
538,55.0,7.0,1,11,3-25-0195,36.187,-3.317932e-06
538,55.0,7.0,1,12,3-25-0195,36.187,-3.285278e-06
538,55.0,7.0,1,13,3-25-0195,36.25,-3.17329e-06
538,55.0,7.0,1,14,3-25-0195,36.25,-2.945621e-06
538,55.0,7.0,1,15,3-25-0195,36.187,-3.23167e-06
538,55.0,7.0,1,16,3-25-0195,36.187,-3.40259e-06
538,55.0,7.0,2,1,3-25-4773,37.125,-1.119886e-05
538,55.0,7.0,2,2,3-25-4773,37.125,-1.043216e-05
538,55.0,7.0,2,3,3-25-4773,37.062,-1.085281e-05
538,55.0,7.0,2,4,3-25-4773,37.125,-1.166881e-05
538,55.0,7.0,2,5,3-25-4773,37.125,-1.235949e-05
538,55.0,7.0,2,6,3-25-4773,37.187,-1.083279e-05
538,55.0,7.0,2,7,3-25-4773,37.125,-1.07327e-05
538,55.0,7.0,2,8,3-25-4773,37.125,-1.182617e-05
538,55.0,7.0,2,9,3-25-4773,37.125,-1.231463e-05
538,55.0,7.0,2,10,3-25-4773,37.125,-1.227624e-05
538,55.0,7.0,2,11,3-25-4773,37.125,-1.104983e-05
538,55.0,7.0,2,12,3-25-4773,37.125,-1.177369e-05
538,55.0,7.0,2,13,3-25-4773,37.187,-1.380226e-05
538,55.0,7.0,2,14,3-25-4773,37.187,-1.243847e-05
538,55.0,7.0,2,15,3-25-4773,37.125,-1.122058e-05
538,55.0,7.0,2,16,3-25-4773,37.187,-1.212493e-05
538,55.0,7.0,3,1,3-25-4774,37.062,-9.318432e-06
538,55.0,7.0,3,2,3-25-4774,37.0,-1.042796e-05
538,55.0,7.0,3,3,3-25-4774,37.0,-1.028313e-05
538,55.0,7.0,3,4,3-25-4774,37.0,-9.430168e-06
538,55.0,7.0,3,5,3-25-4774,37.0,-9.797081e-06
538,55.0,7.0,3,6,3-25-4774,37.062,-1.001728e-05
538,55.0,7.0,3,7,3-25-4774,37.062,-1.124895e-05
538,55.0,7.0,3,8,3-25-4774,37.062,-1.062486e-05
538,55.0,7.0,3,9,3-25-4774,37.062,-9.039207e-06
538,55.0,7.0,3,10,3-25-4774,37.0,-1.124869e-05
538,55.0,7.0,3,11,3-25-4774,37.062,-1.06058e-05
538,55.0,7.0,3,12,3-25-4774,37.062,-1.078099e-05
538,55.0,7.0,3,13,3-25-4774,37.062,-9.797031e-06
538,55.0,7.0,3,14,3-25-4774,37.062,-1.089464e-05
538,55.0,7.0,3,15,3-25-4774,37.062,-1.17721e-05
538,55.0,7.0,3,16,3-25-4774,37.062,-1.002828e-05
538,55.0,7.0,4,1,3-25-4775,37.062,-1.005855e-05
538,55.0,7.0,4,2,3-25-4775,37.0,-1.059817e-05
538,55.0,7.0,4,3,3-25-4775,37.062,-1.023024e-05
538,55.0,7.0,4,4,3-25-4775,37.062,-1.000992e-05
538,55.0,7.0,4,5,3-25-4775,37.062,-9.419891e-06
538,55.0,7.0,4,6,3-25-4775,37.062,-1.01869e-05
538,55.0,7.0,4,7,3-25-4775,37.062,-1.091448e-05
538,55.0,7.0,4,8,3-25-4775,37.062,-1.197597e-05
538,55.0,7.0,4,9,3-25-4775,37.062,-1.082635e-05
538,55.0,7.0,4,10,3-25-4775,37.062,-1.195797e-05
538,55.0,7.0,4,11,3-25-4775,37.062,-1.214509e-05
538,55.0,7.0,4,12,3-25-4775,37.062,-1.084504e-05
538,55.0,7.0,4,13,3-25-4775,37.062,-1.00871e-05
538,55.0,7.0,4,14,3-25-4775,37.125,-1.042981e-05
538,55.0,7.0,4,15,3-25-4775,37.062,-1.033431e-05
538,55.0,7.0,4,16,3-25-4775,37.125,-1.257777e-05
538,55.0,7.0,5,1,3-25-4776,37.187,-1.153147e-05
538,55.0,7.0,5,2,3-25-4776,37.125,-1.13133e-05
538,55.0,7.0,5,3,3-25-4776,37.125,-1.296855e-05
538,55.0,7.0,5,4,3-25-4776,37.187,-1.232535e-05
538,55.0,7.0,5,5,3-25-4776,37.125,-1.219188e-05
538,55.0,7.0,5,6,3-25-4776,37.187,-1.226254e-05
538,55.0,7.0,5,7,3-25-4776,37.187,-1.120529e-05
538,55.0,7.0,5,8,3-25-4776,37.187,-9.982183e-06
538,55.0,7.0,5,9,3-25-4776,37.187,-1.188878e-05
538,55.0,7.0,5,10,3-25-4776,37.187,-1.166065e-05
538,55.0,7.0,5,11,3-25-4776,37.187,-1.152599e-05
538,55.0,7.0,5,12,3-25-4776,37.187,-1.280006e-05
538,55.0,7.0,5,13,3-25-4776,37.187,-1.074122e-05
538,55.0,7.0,5,14,3-25-4776,37.187,-1.198118e-05
538,55.0,7.0,5,15,3-25-4776,37.187,-1.157605e-05
538,55.0,7.0,5,16,3-25-4776,37.187,-1.494002e-05
538,55.0,7.0,6,1,3-25-0196,38.687,-4.059519e-06
538,55.0,7.0,6,2,3-25-0196,38.625,-3.480668e-06
538,55.0,7.0,6,3,3-25-0196,38.625,-3.08946e-06
538,55.0,7.0,6,4,3-25-0196,38.687,-3.475572e-06
538,55.0,7.0,6,5,3-25-0196,38.625,-4.356657e-06
538,55.0,7.0,6,6,3-25-0196,38.625,-3.547358e-06
538,55.0,7.0,6,7,3-25-0196,38.625,-3.120086e-06
538,55.0,7.0,6,8,3-25-0196,38.687,-3.434847e-06
538,55.0,7.0,6,9,3-25-0196,38.625,-3.989332e-06
538,55.0,7.0,6,10,3-25-0196,38.625,-4.133434e-06
538,55.0,7.0,6,11,3-25-0196,38.625,-3.82922e-06
538,55.0,7.0,6,12,3-25-0196,38.687,-3.126736e-06
538,55.0,7.0,6,13,3-25-0196,38.687,-3.692315e-06
538,55.0,7.0,6,14,3-25-0196,38.75,-3.618163e-06
538,55.0,7.0,6,15,3-25-0196,38.687,-3.580721e-06
538,55.0,7.0,6,16,3-25-0196,38.687,-2.994266e-06
538,55.0,7.0,7,1,3-25-4778,38.812,-1.295522e-05
538,55.0,7.0,7,2,3-25-4778,38.812,-1.144518e-05
538,55.0,7.0,7,3,3-25-4778,38.812,-1.302704e-05
538,55.0,7.0,7,4,3-25-4778,38.875,-1.202267e-05
538,55.0,7.0,7,5,3-25-4778,38.812,-1.427667e-05
538,55.0,7.0,7,6,3-25-4778,38.812,-1.146815e-05
538,55.0,7.0,7,7,3-25-4778,38.812,-1.256088e-05
538,55.0,7.0,7,8,3-25-4778,38.875,-1.283198e-05
538,55.0,7.0,7,9,3-25-4778,38.812,-1.354476e-05
538,55.0,7.0,7,10,3-25-4778,38.875,-1.353493e-05
538,55.0,7.0,7,11,3-25-4778,38.812,-1.273526e-05
538,55.0,7.0,7,12,3-25-4778,38.875,-1.233859e-05
538,55.0,7.0,7,13,3-25-4778,38.875,-1.43587e-05
538,55.0,7.0,7,14,3-25-4778,38.812,-1.29938e-05
538,55.0,7.0,7,15,3-25-4778,0.0,-1.218093e-05
538,55.0,7.0,7,16,3-25-4778,38.875,-1.193916e-05
538,55.0,7.0,8,1,3-25-0197,37.75,-3.152323e-06
538,55.0,7.0,8,2,3-25-0197,37.75,-3.78725e-06
538,55.0,7.0,8,3,3-25-0197,37.75,-2.775317e-06
538,55.0,7.0,8,4,3-25-0197,37.812,-2.63477e-06
538,55.0,7.0,8,5,3-25-0197,37.812,-3.281541e-06
538,55.0,7.0,8,6,3-25-0197,37.812,-3.20899e-06
538,55.0,7.0,8,7,3-25-0197,37.75,-2.7777e-06
538,55.0,7.0,8,8,3-25-0197,37.75,-2.630465e-06
538,55.0,7.0,8,9,3-25-0197,37.812,-2.990527e-06
538,55.0,7.0,8,10,3-25-0197,37.812,-3.370566e-06
538,55.0,7.0,8,11,3-25-0197,37.812,-2.516554e-06
538,55.0,7.0,8,12,3-25-0197,37.812,-3.01965e-06
538,55.0,7.0,8,13,3-25-0197,37.812,-3.417931e-06
538,55.0,7.0,8,14,3-25-0197,37.812,-3.296e-06
538,55.0,7.0,8,15,3-25-0197,37.812,-3.255499e-06
538,55.0,7.0,8,16,3-25-0197,37.812,-2.774591e-06
538,55.0,7.0,9,1,3-25-0199,37.0,-3.190987e-06
538,55.0,7.0,9,2,3-25-0199,36.937,-3.140502e-06
538,55.0,7.0,9,3,3-25-0199,36.937,-3.384142e-06
538,55.0,7.0,9,4,3-25-0199,37.0,-3.063103e-06
538,55.0,7.0,9,5,3-25-0199,37.0,-3.166216e-06
538,55.0,7.0,9,6,3-25-0199,37.0,-2.780787e-06
538,55.0,7.0,9,7,3-25-0199,37.0,-3.026985e-06
538,55.0,7.0,9,8,3-25-0199,37.0,-3.082395e-06
538,55.0,7.0,9,9,3-25-0199,37.0,-3.306436e-06
538,55.0,7.0,9,10,3-25-0199,37.0,-2.8279e-06
538,55.0,7.0,9,11,3-25-0199,37.0,-3.207068e-06
538,55.0,7.0,9,12,3-25-0199,37.0,-3.27166e-06
538,55.0,7.0,9,13,3-25-0199,37.0,-3.056831e-06
538,55.0,7.0,9,14,3-25-0199,37.0,-2.990331e-06
538,55.0,7.0,9,15,3-25-0199,37.062,-3.056301e-06
538,55.0,7.0,9,16,3-25-0199,37.0,-2.844869e-06
538,55.0,7.0,10,1,3-26-0200,38.812,-3.418628e-06
538,55.0,7.0,10,2,3-26-0200,38.812,-3.82045e-06
538,55.0,7.0,10,3,3-26-0200,38.812,-3.507349e-06
538,55.0,7.0,10,4,3-26-0200,38.875,-3.950178e-06
538,55.0,7.0,10,5,3-26-0200,38.812,-3.350292e-06
538,55.0,7.0,10,6,3-26-0200,38.75,-3.504296e-06
538,55.0,7.0,10,7,3-26-0200,38.812,-3.380651e-06
538,55.0,7.0,10,8,3-26-0200,38.812,-3.666721e-06
538,55.0,7.0,10,9,3-26-0200,38.812,-3.494203e-06
538,55.0,7.0,10,10,3-26-0200,38.812,-3.445464e-06
538,55.0,7.0,10,11,3-26-0200,38.812,-3.439036e-06
538,55.0,7.0,10,12,3-26-0200,38.812,-3.367475e-06
538,55.0,7.0,10,13,3-26-0200,38.812,-3.445025e-06
538,55.0,7.0,10,14,3-26-0200,38.812,-3.198511e-06
538,55.0,7.0,10,15,3-26-0200,38.875,-3.371288e-06
538,55.0,7.0,10,16,3-26-0200,38.812,-3.649978e-06
538,55.0,7.0,11,1,3-26-4782,38.937,-1.211089e-05
538,55.0,7.0,11,2,3-26-4782,38.937,-1.166834e-05
538,55.0,7.0,11,3,3-26-4782,38.937,-1.262134e-05
538,55.0,7.0,11,4,3-26-4782,38.937,-1.283389e-05
538,55.0,7.0,11,5,3-26-4782,38.937,-1.152456e-05
538,55.0,7.0,11,6,3-26-4782,38.937,-1.186908e-05
538,55.0,7.0,11,7,3-26-4782,38.937,-1.263918e-05
538,55.0,7.0,11,8,3-26-4782,38.937,-1.164005e-05
538,55.0,7.0,11,9,3-26-4782,38.937,-1.268335e-05
538,55.0,7.0,11,10,3-26-4782,38.937,-1.216381e-05
538,55.0,7.0,11,11,3-26-4782,38.937,-1.430382e-05
538,55.0,7.0,11,12,3-26-4782,38.937,-1.109681e-05
538,55.0,7.0,11,13,3-26-4782,38.937,-1.212874e-05
538,55.0,7.0,11,14,3-26-4782,38.937,-1.243193e-05
538,55.0,7.0,11,15,3-26-4782,39.0,-1.253635e-05
538,55.0,7.0,11,16,3-26-4782,38.937,-1.201653e-05
538,55.0,7.0,12,1,3-26-4783,37.562,-1.196185e-05
538,55.0,7.0,12,2,3-26-4783,37.562,-1.020741e-05
538,55.0,7.0,12,3,3-26-4783,37.625,-1.11751e-05
538,55.0,7.0,12,4,3-26-4783,37.625,-1.109099e-05
538,55.0,7.0,12,5,3-26-4783,37.625,-1.189771e-05
538,55.0,7.0,12,6,3-26-4783,37.625,-1.150006e-05
538,55.0,7.0,12,7,3-26-4783,37.562,-1.160248e-05
538,55.0,7.0,12,8,3-26-4783,37.562,-1.200947e-05
538,55.0,7.0,12,9,3-26-4783,37.625,-1.142496e-05
538,55.0,7.0,12,10,3-26-4783,37.625,-1.136944e-05
538,55.0,7.0,12,11,3-26-4783,37.625,-1.028542e-05
538,55.0,7.0,12,12,3-26-4783,37.625,-1.126198e-05
538,55.0,7.0,12,13,3-26-4783,37.625,-1.202899e-05
538,55.0,7.0,12,14,3-26-4783,37.625,-1.056874e-05
538,55.0,7.0,12,15,3-26-4783,37.625,-1.051228e-05
538,55.0,7.0,12,16,3-26-4783,37.625,-1.090936e-05
538,55.0,7.0,13,1,3-26-0232,36.5,-3.980779e-06
538,55.0,7.0,13,2,3-26-0232,36.5,-4.780031e-06
538,55.0,7.0,13,3,3-26-0232,36.562,-3.516585e-06
538,55.0,7.0,13,4,3-26-0232,36.5,-3.817125e-06
538,55.0,7.0,13,5,3-26-0232,36.5,-3.674752e-06
538,55.0,7.0,13,6,3-26-0232,36.5,-4.253101e-06
538,55.0,7.0,13,7,3-26-0232,36.5,-3.726826e-06
538,55.0,7.0,13,8,3-26-0232,36.5,-3.308204e-06
538,55.0,7.0,13,9,3-26-0232,36.5,-3.358836e-06
538,55.0,7.0,13,10,3-26-0232,36.5,-4.185902e-06
538,55.0,7.0,13,11,3-26-0232,36.5,-3.606845e-06
538,55.0,7.0,13,12,3-26-0232,36.562,-3.313769e-06
538,55.0,7.0,13,13,3-26-0232,36.562,-3.82159e-06
538,55.0,7.0,13,14,3-26-0232,36.562,-4.126457e-06
538,55.0,7.0,13,15,3-26-0232,36.562,-3.280968e-06
538,55.0,7.0,13,16,3-26-0232,36.5,-4.323188e-06
538,55.0,7.0,14,1,3-26-4785,37.312,-1.012927e-05
538,55.0,7.0,14,2,3-26-4785,37.312,-9.468132e-06
538,55.0,7.0,14,3,3-26-4785,37.375,-1.007574e-05
538,55.0,7.0,14,4,3-26-4785,37.312,-9.907024e-06
538,55.0,7.0,14,5,3-26-4785,37.312,-1.008133e-05
538,55.0,7.0,14,6,3-26-4785,37.375,-9.873877e-06
538,55.0,7.0,14,7,3-26-4785,37.375,-9.141737e-06
538,55.0,7.0,14,8,3-26-4785,37.312,-1.01279e-05
538,55.0,7.0,14,9,3-26-4785,37.375,-9.619403e-06
538,55.0,7.0,14,10,3-26-4785,37.375,-9.450381e-06
538,55.0,7.0,14,11,3-26-4785,37.375,-1.128513e-05
538,55.0,7.0,14,12,3-26-4785,37.375,-8.522078e-06
538,55.0,7.0,14,13,3-26-4785,37.375,-9.96622e-06
538,55.0,7.0,14,14,3-26-4785,37.375,-9.717288e-06
538,55.0,7.0,14,15,3-26-4785,37.375,-9.797205e-06
538,55.0,7.0,14,16,3-26-4785,37.375,-1.050377e-05
538,55.0,7.0,15,1,3-26-4786,37.312,-1.052991e-05
538,55.0,7.0,15,2,3-26-4786,37.25,-9.332824e-06
538,55.0,7.0,15,3,3-26-4786,37.312,-1.141906e-05
538,55.0,7.0,15,4,3-26-4786,37.25,-1.183259e-05
538,55.0,7.0,15,5,3-26-4786,37.312,-9.438954e-06
538,55.0,7.0,15,6,3-26-4786,37.25,-1.047791e-05
538,55.0,7.0,15,7,3-26-4786,37.312,-1.041094e-05
538,55.0,7.0,15,8,3-26-4786,37.312,-1.161297e-05
538,55.0,7.0,15,9,3-26-4786,37.312,-9.897549e-06
538,55.0,7.0,15,10,3-26-4786,37.312,-9.77886e-06
538,55.0,7.0,15,11,3-26-4786,37.25,-1.073451e-05
538,55.0,7.0,15,12,3-26-4786,37.25,-1.104231e-05
538,55.0,7.0,15,13,3-26-4786,37.312,-9.193993e-06
538,55.0,7.0,15,14,3-26-4786,37.312,-9.193383e-06
538,55.0,7.0,15,15,3-26-4786,37.312,-9.190537e-06
538,55.0,7.0,15,16,3-26-4786,37.312,-1.254127e-05
538,55.0,7.0,16,1,0-0-0000,0.0,-6.22147e-13
538,55.0,7.0,16,2,0-0-0000,0.0,-2.472619e-12
538,55.0,7.0,16,3,0-0-0000,0.0,2.067067e-13
538,55.0,7.0,16,4,0-0-0000,0.0,-8.200525e-13
538,55.0,7.0,16,5,0-0-0000,0.0,1.532994e-12
538,55.0,7.0,16,6,0-0-0000,0.0,1.039718e-12
538,55.0,7.0,16,7,0-0-0000,0.0,1.151831e-13
538,55.0,7.0,16,8,0-0-0000,0.0,2.315636e-13
538,55.0,7.0,16,9,0-0-0000,0.0,2.904823e-12
538,55.0,7.0,16,10,0-0-0000,0.0,-3.746126e-12
538,55.0,7.0,16,11,0-0-0000,0.0,-4.145017e-12
538,55.0,7.0,16,12,0-0-0000,0.0,3.659901e-13
538,55.0,7.0,16,13,0-0-0000,0.0,7.789152e-13
538,55.0,7.0,16,14,0-0-0000,0.0,-5.769217e-12
538,55.0,7.0,16,15,0-0-0000,0.0,-5.80504e-13
538,55.0,7.0,16,16,0-0-0000,0.0,-1.656197e-12
539,48.0,0.0,1,1,3-26-0171,35.937,-5.500752e-08
539,48.0,0.0,1,2,3-26-0171,35.937,-5.451571e-08
539,48.0,0.0,1,3,3-26-0171,36.0,-5.241581e-08
539,48.0,0.0,1,4,3-26-0171,36.0,-4.942691e-08
539,48.0,0.0,1,5,3-26-0171,36.0,-5.615071e-08
539,48.0,0.0,1,6,3-26-0171,36.062,-5.413649e-08
539,48.0,0.0,1,7,3-26-0171,36.062,-5.396517e-08
539,48.0,0.0,1,8,3-26-0171,36.062,-5.304235e-08
539,48.0,0.0,1,9,3-26-0171,36.062,-5.621774e-08
539,48.0,0.0,1,10,3-26-0171,36.062,-5.994983e-08
539,48.0,0.0,1,11,3-26-0171,36.125,-5.814152e-08
539,48.0,0.0,1,12,3-26-0171,36.125,-5.194684e-08
539,48.0,0.0,1,13,3-26-0171,36.125,-5.467185e-08
539,48.0,0.0,1,14,3-26-0171,36.125,-5.576392e-08
539,48.0,0.0,1,15,3-26-0171,36.125,-5.568448e-08
539,48.0,0.0,1,16,3-26-0171,36.125,-5.443901e-08
539,48.0,0.0,2,1,3-26-4788,36.812,-5.759942e-08
539,48.0,0.0,2,2,3-26-4788,36.875,-5.538629e-08
539,48.0,0.0,2,3,3-26-4788,36.875,-5.673948e-08
539,48.0,0.0,2,4,3-26-4788,36.937,-5.58836e-08
539,48.0,0.0,2,5,3-26-4788,36.937,-5.834956e-08
539,48.0,0.0,2,6,3-26-4788,36.937,-5.792407e-08
539,48.0,0.0,2,7,3-26-4788,36.937,-6.075963e-08
539,48.0,0.0,2,8,3-26-4788,37.0,-5.549474e-08
539,48.0,0.0,2,9,3-26-4788,37.0,-5.878887e-08
539,48.0,0.0,2,10,3-26-4788,37.0,-5.972488e-08
539,48.0,0.0,2,11,3-26-4788,37.0,-5.945756e-08
539,48.0,0.0,2,12,3-26-4788,37.0,-5.631605e-08
539,48.0,0.0,2,13,3-26-4788,37.062,-5.919992e-08
539,48.0,0.0,2,14,3-26-4788,37.0,-5.824321e-08
539,48.0,0.0,2,15,3-26-4788,37.062,-6.171557e-08
539,48.0,0.0,2,16,3-26-4788,37.062,-5.818107e-08
539,48.0,0.0,3,1,3-26-0173,36.75,-5.284825e-08
539,48.0,0.0,3,2,3-26-0173,36.75,-5.154615e-08
539,48.0,0.0,3,3,3-26-0173,36.812,-4.940341e-08
539,48.0,0.0,3,4,3-26-0173,36.812,-5.091414e-08
539,48.0,0.0,3,5,3-26-0173,36.875,-5.364465e-08
539,48.0,0.0,3,6,3-26-0173,36.875,-5.53619e-08
539,48.0,0.0,3,7,3-26-0173,36.875,-5.418692e-08
539,48.0,0.0,3,8,3-26-0173,36.875,-5.248215e-08
539,48.0,0.0,3,9,3-26-0173,36.937,-5.514085e-08
539,48.0,0.0,3,10,3-26-0173,36.937,-5.710467e-08
539,48.0,0.0,3,11,3-26-0173,36.937,-6.147508e-08
539,48.0,0.0,3,12,3-26-0173,36.937,-5.472918e-08
539,48.0,0.0,3,13,3-26-0173,36.937,-5.626263e-08
539,48.0,0.0,3,14,3-26-0173,36.937,-5.873553e-08
539,48.0,0.0,3,15,3-26-0173,37.0,-5.539985e-08
539,48.0,0.0,3,16,3-26-0173,37.0,-5.634552e-08
539,48.0,0.0,4,1,3-26-4790,36.812,-5.41623e-08
539,48.0,0.0,4,2,3-26-4790,36.812,-5.461399e-08
539,48.0,0.0,4,3,3-26-4790,36.812,-5.359654e-08
539,48.0,0.0,4,4,3-26-4790,36.875,-5.382864e-08
539,48.0,0.0,4,5,3-26-4790,36.875,-5.577793e-08
539,48.0,0.0,4,6,3-26-4790,36.875,-5.799314e-08
539,48.0,0.0,4,7,3-26-4790,36.937,-5.668075e-08
539,48.0,0.0,4,8,3-26-4790,36.937,-5.348259e-08
539,48.0,0.0,4,9,3-26-4790,36.937,-5.754972e-08
539,48.0,0.0,4,10,3-26-4790,36.937,-5.898301e-08
539,48.0,0.0,4,11,3-26-4790,36.937,-5.692597e-08
539,48.0,0.0,4,12,3-26-4790,37.0,-5.254597e-08
539,48.0,0.0,4,13,3-26-4790,36.937,-5.604251e-08
